28/11/2020,22:44:19.58,0.07,36.778,0.13,140.593,0.29,6.1,0.6,-0.2v,NORTHERN IBARAKI PREF,A
28/11/2020,22:49:00.82,0.05,40.239,0.14,141.085,0.2,7.1,0.9,0.4V,NORTHERN IWATE PREF  k,
28/11/2020,22:49:06.77,0.12,34.763,0.3,137.442,0.36,36.1,0.8,0.3v,MIKAWA BAY REGION  A,
28/11/2020,22:49:08.79,0.1,31.977,0.26,130.497,0.33,8.3,1.3,-0.1V,NW KAGOSHIMA PREF  A,
28/11/2020,22:49:31.18,0.08,32.41,0.2,132.153,0.38,22.2,1.3,0.7v,HYUGANADA REGION  k,
28/11/2020,22:50:51.79,0.27,34.123,0.62,140.217,0.93,35.7,2.9,1.3V,FAR S OFF BOSO PENINSU,LA  A
28/11/2020,22:52:00.52,0.06,35.399,0.18,138.952,0.18,15.3,0.6,1.0V,EASTERN YAMANASHI PREF,A
28/11/2020,22:52:48.21,0.18,33.072,0.63,132.102,0.52,45,1.8,0.4v,BUNGO CHANNEL  k,
28/11/2020,23:01:51.57,0.06,36.644,0.09,140.653,0.23,9.1,0.3,-0.1v,NORTHERN IBARAKI PREF,A
28/11/2020,23:02:59.14,0.12,35.81,0.33,140.233,0.49,62.9,1,0.8V,NORTHERN CHIBA PREF  A,
28/11/2020,23:05:27.41,0.04,36.781,0.1,140.592,0.22,6.3,0.6,1.3V,NORTHERN IBARAKI PREF,A
28/11/2020,23:05:44.16,0.18,24.874,1.9,123.155,0.51,123.4,2.1,3.3V,NW OFF ISHIGAKIJIMA IS,K
28/11/2020,23:08:35.43,0.03,36.78,0.07,140.591,0.15,6.3,0.3,-0.1V,NORTHERN IBARAKI PREF,k
28/11/2020,23:09:58.63,0.15,36.121,0.32,138.062,0.57,6.1,2.4,-0.2V,CENTRAL NAGANO PREF  A,
28/11/2020,23:12:19.42,0.05,36.431,0.2,136.718,0.21,10.5,1.2,0.9v,ISHIKAWA PREF  A,
28/11/2020,23:17:33.90,0.04,33.14,0.1,130.485,0.14,12,0.6,0.6V,NORTHERN ARIAKEKAI REG,A
28/11/2020,23:17:40.34,0.12,37.148,0.48,141.78,0.4,37.8,1.2,1.3V,E OFF FUKUSHIMA PREF,A
28/11/2020,23:18:49.38,0.04,33.489,0.15,135.742,0.16,14.6,0.4,1.3V,SOUTHERN WAKAYAMA PREF,A
28/11/2020,23:20:25.26,0.08,40.063,0.21,139.927,0.36,13.9,1.2,1.3v,OGA PENINSULA REGION,A
28/11/2020,23:23:31.21,0.05,33.489,0.15,135.742,0.17,14.8,0.4,1.3V,SOUTHERN WAKAYAMA PREF,A
28/11/2020,23:26:20.57,0.07,35.84,0.26,137.579,0.26,7.1,1.6,0.0V,WESTERN NAGANO PREF  A,
28/11/2020,23:28:23.71,0.12,34.064,0.53,139.386,0.28,12.1,0.7,1.5V,NEAR MIYAKEJIMA ISLAND,A
28/11/2020,23:29:35.30,0.09,36.762,0.17,140.558,0.38,9.7,0.8,-0.3v,NORTHERN IBARAKI PREF,A
28/11/2020,23:30:06.85,0.08,33.137,0.2,130.485,0.22,12.4,0.9,0.2v,NORTHERN ARIAKEKAI REG,A
28/11/2020,23:30:42.52,0.25,38.236,0.66,142.168,0.54,33.7,3.1,1.1v,E OFF MIYAGI PREF  A,
28/11/2020,23:34:48.14,0.05,36.802,0.14,140.577,0.23,5.5,0.6,-0.4v,NORTHERN IBARAKI PREF,k
28/11/2020,23:36:04.16,0.05,36.772,0.1,140.581,0.22,7.2,0.5,0.1V,NORTHERN IBARAKI PREF,k
28/11/2020,23:36:37.42,0.09,35.797,0.37,140.912,0.36,11.3,1.1,1.3V,NEAR CHOSHI CITY  A,
28/11/2020,23:41:04.09,0.05,34.696,0.16,135.38,0.17,13.8,0.7,0.8V,OSAKA BAY REGION  A,
28/11/2020,23:43:05.24,0.07,40.062,0.18,139.929,0.32,14.2,1,2.1V,OGA PENINSULA REGION,K
28/11/2020,23:43:24.26,0.4,44.373,1.89,147.167,2.61,150,,2.6V,NEAR ETOROFU ISLAND  k,
28/11/2020,23:43:57.44,0.04,36.802,0.09,140.582,0.18,6.5,0.4,-0.1v,NORTHERN IBARAKI PREF,A
28/11/2020,23:45:41.59,0.19,31.336,0.39,130.604,0.24,9,2.8,0.5v,SATSUMA PENINSULA REGI,ON  A
28/11/2020,23:48:40.70,0.14,36.166,0.36,140.122,0.63,51.4,1,0.3v,SW IBARAKI PREF  A,
28/11/2020,23:54:04.10,0.08,33.135,0.21,130.48,0.24,13.1,0.9,0.3v,NORTHERN ARIAKEKAI REG,A
28/11/2020,23:54:17.58,0.04,37.703,0.17,142.009,0.25,19.2,0.7,1.4V,SE OFF MIYAGI PREF  A,
29/11/2020,00:01:37.89,0.06,36.203,0.21,137.66,0.19,5.7,1.6,0.1V,HIDA MOUNTAINS REGION,A
29/11/2020,00:02:02.53,0.03,33.785,0.19,134.909,0.1,12.1,1.2,1.4V,S PART OF KII CHANNEL,A
29/11/2020,00:06:34.04,0.09,36.203,0.18,137.665,0.24,2,2.4,0.4V,HIDA MOUNTAINS REGION,k
29/11/2020,00:08:31.95,0.07,35.863,0.2,137.648,0.24,7.9,1.1,0.0V,WESTERN NAGANO PREF  A,
29/11/2020,00:11:34.90,0.04,36.201,0.21,137.662,0.11,5.1,0.9,0.0v,HIDA MOUNTAINS REGION,k
29/11/2020,00:12:09.54,0.05,32.763,0.13,130.695,0.21,8.2,0.8,0.2V,NW KUMAMOTO PREF  A,
29/11/2020,00:12:24.51,0.05,36.205,0.24,137.66,0.2,4.3,1.7,0.1v,HIDA MOUNTAINS REGION,A
29/11/2020,00:14:04.36,0.08,34.211,0.26,136.637,0.26,12.3,1.5,0.5V,SE OFF KII PENINSULA,A
29/11/2020,00:14:33.94,0.29,43.285,1.02,144.91,1.08,86,2.3,0.9v,KUSHIRO REGION  A,
29/11/2020,00:14:51.27,0.11,34.064,0.32,135.554,0.33,51.2,0.9,0.6V,NE WAKAYAMA PREF  A,
29/11/2020,00:19:20.94,0.06,36.763,0.12,140.564,0.22,8.2,0.5,-0.2v,NORTHERN IBARAKI PREF,A
29/11/2020,00:21:50.53,0.18,37.487,0.34,141.945,0.46,34.4,2.1,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,00:22:34.04,0.12,42.597,0.36,139.607,0.55,10.2,2.4,0.9v,SW OFF HOKKAIDO  A,
29/11/2020,00:23:31.90,0.11,40.077,0.29,142.081,0.37,39.5,1.1,1.0V,NE OFF IWATE PREF  A,
29/11/2020,00:24:40.70,0.06,33.683,0.17,135.613,0.17,38,0.5,0.7v,SOUTHERN WAKAYAMA PREF,A
29/11/2020,00:25:38.47,0.18,35.998,0.77,137.65,0.85,2.6,4.1,-0.4v,WESTERN NAGANO PREF  a,
29/11/2020,00:27:09.20,0.02,35.94,0.06,138.062,0.06,4.2,0.2,-0.8v,AKAISHI MOUNTAINS REG,A
29/11/2020,00:28:02.10,0.07,35,0.15,137.106,0.2,36,0.7,0.5V,CENTRAL AICHI PREF  A,
29/11/2020,00:37:41.66,0.1,28.581,0.78,128.972,0.85,87.1,1.2,1.2v,NEAR TOKARA ISLANDS  A,
29/11/2020,00:41:06.09,0.03,36.761,0.08,140.58,0.18,9.9,0.4,1.6V,NORTHERN IBARAKI PREF,A
29/11/2020,00:41:17.97,0.08,32.114,0.16,130.41,0.26,9.3,1.1,0.0v,NW KAGOSHIMA PREF  A,
29/11/2020,00:41:53.41,0.07,36.762,0.15,140.569,0.29,8.1,0.8,0.3V,NORTHERN IBARAKI PREF,A
29/11/2020,00:42:01.41,0.03,31.951,0.1,130.336,0.16,6.3,0.6,1.2V,NW KAGOSHIMA PREF  A,
29/11/2020,00:42:02.51,0.11,37.238,0.71,142.197,0.6,14,1.8,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,00:45:34.83,0.09,37.971,0.2,141.057,0.36,70.3,0.8,1.3V,SENDAI BAY REGION  A,
29/11/2020,00:46:29.56,0.07,39.15,0.2,141.72,0.36,70.5,0.6,1.1V,SOUTHERN IWATE PREF  A,
29/11/2020,00:46:47.22,0.39,30.973,0.72,128.654,1.69,5,,2.5V,SW OFF KYUSHU  k,
29/11/2020,00:48:33.80,0.23,34.517,0.43,132.44,0.52,19.5,1.9,0.5v,WESTERN HIROSHIMA PREF,A
29/11/2020,00:49:23.92,0.15,25.299,1.1,125.929,1.08,32,4.3,2.2V,NEAR MIYAKOJIMA ISLAND,K
29/11/2020,00:54:52.11,0.07,36.988,0.3,141.352,0.34,13.1,1.3,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,01:01:36.84,0.09,36.273,0.26,139.947,0.34,62.2,0.8,1.7V,SW IBARAKI PREF  K,
29/11/2020,01:04:14.48,0.22,33.819,0.62,140.239,0.56,77.7,2,1.8V,FAR S OFF BOSO PENINSU,LA  A
29/11/2020,01:11:11.71,0.02,35.12,0.08,135.522,0.09,11,0.4,0.7V,MID KYOTO PREF  A,
29/11/2020,01:11:52.10,0.03,34.905,0.1,135.591,0.11,11.6,0.5,0.5V,KYOTO OSAKA BORDER REG,A
29/11/2020,01:16:41.36,0.1,36.338,0.25,139.533,0.3,12.2,1,0.5v,SOUTHERN TOCHIGI PREF,A
29/11/2020,01:23:45.80,0.05,35.826,0.13,138.06,0.18,9.7,0.7,0.1V,AKAISHI MOUNTAINS REG,A
29/11/2020,01:29:13.32,0.31,36.941,0.71,139.22,0.76,135.7,2.6,1.1V,NW GUNMA PREF  k,
29/11/2020,01:29:37.41,0.09,39.884,0.24,144.762,0.84,23.6,1.7,2.4V,FAR E OFF NORTH HONSHU,A
29/11/2020,01:33:09.47,0.12,37.007,0.34,141.191,0.6,71.3,0.9,0.7V,E OFF FUKUSHIMA PREF,k
29/11/2020,01:33:20.01,0.03,32.615,0.11,131.029,0.12,11.7,0.5,0.6V,SOUTHERN KUMAMOTO PREF,A
29/11/2020,01:43:17.42,0.1,32.631,0.47,130.699,0.34,5.8,1.5,0.0v,SOUTHERN KUMAMOTO PREF,A
29/11/2020,01:43:29.28,0.1,33.498,0.3,135.738,0.18,12.8,0.8,0.5V,SOUTHERN WAKAYAMA PREF,A
29/11/2020,01:52:08.91,0.02,36.025,0.1,137.555,0.11,6.6,0.7,0.7V,WESTERN NAGANO PREF  A,
29/11/2020,01:57:48.01,0.08,41.209,0.37,142.915,0.43,18.1,1.9,1.4v,E OFF AOMORI PREF  A,
29/11/2020,01:59:10.34,0.39,30.956,0.89,128.608,1.61,8,,2.5V,SW OFF KYUSHU  k,
29/11/2020,01:59:36.35,0.12,36.603,0.65,141.464,0.49,34,1.2,1.3v,E OFF IBARAKI PREF  A,
29/11/2020,02:00:06.23,0.04,36.178,0.12,137.999,0.21,8.9,0.6,0.6V,CENTRAL NAGANO PREF  A,
29/11/2020,02:01:24.08,0.06,37.707,0.2,142.071,0.24,26.1,0.8,1.4V,SE OFF MIYAGI PREF  A,
29/11/2020,02:03:29.36,0.09,37.84,0.23,142.087,0.29,38.6,1,1.5V,SE OFF MIYAGI PREF  A,
29/11/2020,02:04:30.93,0.02,36.294,0.08,136.604,0.09,8.5,0.5,2.5V,ISHIKAWA PREF  K,
29/11/2020,02:05:26.08,0.06,36.295,0.27,136.607,0.16,9.1,0.9,0.9v,ISHIKAWA PREF  A,
29/11/2020,02:11:02.32,0.11,32.304,0.33,131.915,0.56,31.5,1.1,0.9V,HYUGANADA REGION  A,
29/11/2020,02:20:13.76,0.03,32.123,0.1,130.336,0.14,8.5,0.7,0.5V,NW KAGOSHIMA PREF  A,
29/11/2020,02:25:33.62,0.06,37.141,0.15,139.774,0.2,7.3,1.4,0.2V,WESTERN FUKUSHIMA PREF,A
29/11/2020,02:33:01.88,0.06,40.631,0.27,142.918,0.34,26.3,1,1.7V,E OFF AOMORI PREF  A,
29/11/2020,02:38:46.80,0.13,35.895,0.19,138.756,0.34,11.6,1.7,0.3V,WESTERN SAITAMA PREF,A
29/11/2020,02:39:15.09,0.28,24.332,1.51,126.924,0.99,101,,3.4V,NEAR MIYAKOJIMA ISLAND,K
29/11/2020,02:42:41.96,1.24,44.675,6.06,147.784,7.14,0,,3.2v,NEAR ETOROFU ISLAND  s,
29/11/2020,02:43:23.38,0.3,26.951,0.93,128.763,1.73,18.6,4.1,0.9v,NEAR OKINAWAJIMA ISLAN,D  A
29/11/2020,02:44:22.79,0.13,27.407,1.28,128.702,2.45,39.5,1.9,0.7v,NEAR OKINAWAJIMA ISLAN,D  k
29/11/2020,02:45:44.84,0.07,36.823,0.32,142.092,0.4,13.2,2.4,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,02:47:24.61,0.29,35.898,0.87,140.818,1.1,39.9,2.6,0.9v,NEAR CHOSHI CITY  A,
29/11/2020,02:58:23.26,0.08,31.339,0.21,130.608,0.14,9.4,1.2,0.4v,SATSUMA PENINSULA REGI,ON  A
29/11/2020,03:03:09.21,0.19,35.126,0.58,139.813,0.72,67.8,1.5,1.3V,SOUTHERN BOSO PENINSUL,A  A
29/11/2020,03:03:52.93,0.12,37.411,0.35,141.743,0.38,43.1,1.2,1.1V,E OFF FUKUSHIMA PREF,A
29/11/2020,03:08:04.82,0.08,37.686,0.23,139.244,0.35,14.9,1,1.6V,NE NIIGATA PREF  A,
29/11/2020,03:12:55.03,0.15,31.365,0.31,128.801,0.4,11.6,1.2,2.6V,SW OFF KYUSHU  K,
29/11/2020,03:13:16.59,0.15,28.231,0.74,129.651,0.69,29.1,1.5,0.6v,NEAR AMAMI-OSHIMA ISLA,ND  A
29/11/2020,03:17:46.93,0.05,39.494,0.14,143.332,0.22,12.2,1.3,3.3V,FAR E OFF SANRIKU  K,
29/11/2020,03:18:01.94,0.12,34.551,0.31,139.318,0.29,12.3,0.8,1.2v,NEAR IZU-OSHIMA ISLAND,k
29/11/2020,03:20:19.51,0.19,39.493,0.28,143.312,0.5,8.6,3.7,,FAR E OFF SANRIKU  k,
29/11/2020,03:20:42.98,0.14,39.499,0.19,143.327,0.27,7.2,1.7,2.1V,FAR E OFF SANRIKU  A,
29/11/2020,03:21:32.31,0.29,39.495,0.33,143.314,0.67,7.2,4.4,,FAR E OFF SANRIKU  s,
29/11/2020,03:24:29.64,0.06,35.091,0.15,135.701,0.18,13.3,0.6,0.6v,MID KYOTO PREF  A,
29/11/2020,03:27:10.83,0.21,33.495,1.29,141.045,0.83,36.7,2.9,1.7V,E OFF HACHIJOJIMA ISLA,ND  A
29/11/2020,03:28:02.52,0.2,39.538,0.36,138.979,1.06,33.2,1.8,2.5V,W OFF AKITA PREF  K,
29/11/2020,03:29:37.77,0.06,39.498,0.18,143.321,0.26,11.6,1.8,1.2V,FAR E OFF SANRIKU  k,
29/11/2020,03:30:12.41,0.08,39.495,0.15,143.323,0.23,10.2,1.6,1.8V,FAR E OFF SANRIKU  k,
29/11/2020,03:30:26.78,0.05,39.494,0.15,143.321,0.23,12,1.4,3.0V,FAR E OFF SANRIKU  K,
29/11/2020,03:30:56.51,0.06,33.639,0.14,131.806,0.22,82,0.4,0.7V,IYONADA SETONAIKAI  k,
29/11/2020,03:32:53.52,0.03,36.204,0.16,137.659,0.13,4.3,1.1,0.1V,HIDA MOUNTAINS REGION,k
29/11/2020,03:33:42.54,0.08,42.81,0.3,145.616,0.36,29.5,1.1,1.7V,OFF NEMURO PENINSULA,K
29/11/2020,03:34:48.22,0.08,39.047,0.41,142.395,0.3,23.3,1.4,1.1v,E OFF IWATE PREF  A,
29/11/2020,03:36:00.85,0.03,35.283,0.08,135.986,0.09,16.4,0.4,1.1V,NW SHIGA PREF  A,
29/11/2020,03:36:16.55,0.12,24.11,0.66,123.348,0.29,53.8,1.2,2.2V,NEAR ISHIGAKIJIMA ISLA,ND  K
29/11/2020,03:44:33.71,0.12,37.413,0.3,141.872,0.38,40.5,1.2,1.5V,E OFF FUKUSHIMA PREF,A
29/11/2020,03:47:02.45,0.26,33.92,0.21,133.947,0.25,33.1,1.4,-0.7v,TOKUSHIMA PREF  a,
29/11/2020,03:47:04.76,0.1,33.718,0.4,134.949,0.19,36.8,1,0.6v,S PART OF KII CHANNEL,A
29/11/2020,03:47:16.75,0.11,37.506,0.26,141.626,0.42,27.8,1.5,1.1v,E OFF FUKUSHIMA PREF,A
29/11/2020,03:47:58.03,0.04,36.242,0.19,141.787,0.27,21.4,1.3,3.4V,FAR E OFF IBARAKI PREF,K
29/11/2020,03:48:33.22,0.05,36.227,0.25,141.793,0.33,19,1.9,3.3V,FAR E OFF IBARAKI PREF,K
29/11/2020,03:52:17.46,0.04,34.084,0.14,135.187,0.23,4.7,0.8,0.2V,NW WAKAYAMA PREF  A,
29/11/2020,03:57:44.38,0.08,39.757,0.19,141.838,0.34,56.9,0.7,1.3V,NORTHERN IWATE PREF  A,
29/11/2020,03:58:29.14,0.06,34.021,0.12,135.208,0.22,7.4,0.6,0.3v,NW WAKAYAMA PREF  A,
29/11/2020,04:00:07.73,0.2,27.812,1.02,129.185,1.55,32.3,2.2,1.3v,NEAR AMAMI-OSHIMA ISLA,ND  k
29/11/2020,04:10:19.99,0.2,36.334,0.51,140.833,0.86,42,1.4,0.7V,E OFF IBARAKI PREF  A,
29/11/2020,04:12:05.29,0.15,42.337,0.53,142.629,0.56,48.1,1.2,1.5V,HIDAKA REGION  k,
29/11/2020,04:12:10.56,0.07,36.837,0.36,142.005,0.37,19.2,2.5,1.2v,E OFF FUKUSHIMA PREF,k
29/11/2020,04:15:20.44,0.08,34.939,0.21,138.079,0.27,34.3,0.6,0.6V,CENTRAL SHIZUOKA PREF,A
29/11/2020,04:17:03.37,0.04,41.69,0.25,143.821,0.28,21.3,1.5,3.5V,SE OFF ERIMOMISAKI  K,
29/11/2020,04:18:35.93,0.04,32.763,0.12,130.766,0.17,11.1,0.8,0.8V,NW KUMAMOTO PREF  A,
29/11/2020,04:21:27.18,0.03,40.027,0.11,140.581,0.17,6.4,1.3,1.4V,NORTHERN AKITA PREF  A,
29/11/2020,04:21:28.18,0.19,34.763,0.47,140.421,0.53,54.7,1.7,1.5V,SE OFF BOSO PENINSULA,A
29/11/2020,04:22:12.84,0.04,34.306,0.09,131.968,0.12,16.2,0.5,1.4V,YAMAGUCHI PREF  k,
29/11/2020,04:26:36.85,0.08,36.043,0.23,139.957,0.26,43.6,0.7,0.7V,SW IBARAKI PREF  A,
29/11/2020,04:31:44.24,0.07,41.695,0.29,143.828,0.41,14.6,3.1,1.6V,SE OFF ERIMOMISAKI  A,
29/11/2020,04:34:19.11,0.12,36.107,0.3,142.151,0.27,10.1,1.9,2.6V,FAR E OFF IBARAKI PREF,K
29/11/2020,04:37:39.65,0.03,36.297,0.11,136.603,0.12,8.6,0.7,1.5V,ISHIKAWA PREF  A,
29/11/2020,04:37:40.24,0.15,39.407,0.48,140.629,0.61,113.8,1.2,0.9V,SOUTHERN AKITA PREF  k,
29/11/2020,04:39:34.54,0.16,37.247,0.42,142.345,0.39,6.8,2,1.7V,E OFF FUKUSHIMA PREF,k
29/11/2020,04:43:44.19,0.14,37.298,0.5,141.781,0.5,35.9,1.3,1.3V,E OFF FUKUSHIMA PREF,A
29/11/2020,04:47:27.46,0.12,37.414,0.34,141.909,0.41,37.5,1.3,1.8V,E OFF FUKUSHIMA PREF,A
29/11/2020,04:51:16.11,0.09,37.736,0.27,141.771,0.3,44.3,0.8,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,04:52:10.03,0.07,36.561,0.12,139.365,0.18,6.6,1,-0.2V,TOCHIGI GUNMA BORDER,A
29/11/2020,04:54:18.51,0.09,36.766,0.22,140.619,0.43,5.2,1.1,0.2v,NORTHERN IBARAKI PREF,A
29/11/2020,04:56:53.09,0.12,38.772,0.34,141.719,0.82,52.8,1.1,0.4V,KINKAZAN REGION  A,
29/11/2020,04:59:05.71,0.48,36.274,2.62,137.531,1.55,242.8,4.2,2.3V,HIDA MOUNTAINS REGION,K
29/11/2020,04:59:55.38,0.11,39.537,0.41,141.67,0.58,64.4,0.8,-0.1v,SOUTHERN IWATE PREF  k,
29/11/2020,05:03:49.92,0.17,36.249,0.85,137.55,1.25,25,,,HIDA MOUNTAINS REGION,K
29/11/2020,05:03:53.51,0.19,36.252,0.71,137.559,0.35,26.6,1.5,0.3V,HIDA MOUNTAINS REGION,K
29/11/2020,05:05:57.52,0.12,37.779,0.31,141.723,0.36,34.9,1.1,1.2V,E OFF FUKUSHIMA PREF,A
29/11/2020,05:06:19.78,0.08,31.341,0.23,130.605,0.13,9,1.3,0.0v,SATSUMA PENINSULA REGI,ON  a
29/11/2020,05:06:43.22,0.04,35.877,0.11,138.134,0.13,11.4,0.5,0.7V,AKAISHI MOUNTAINS REG,A
29/11/2020,05:06:50.45,0.09,32.858,0.19,130.862,0.24,15.3,1.1,0.2V,NW KUMAMOTO PREF  A,
29/11/2020,05:07:15.31,0.1,35.511,0.25,139.027,0.33,21.8,0.9,0.6V,EASTERN YAMANASHI PREF,A
29/11/2020,05:07:39.54,0.05,36.2,0.21,137.659,0.22,5.1,1.7,0.3V,HIDA MOUNTAINS REGION,a
29/11/2020,05:08:18.51,0.07,36.202,0.31,137.664,0.17,4.7,1.7,,HIDA MOUNTAINS REGION,s
29/11/2020,05:11:10.02,0.09,42.033,0.33,145.194,0.4,26.7,1.6,1.9V,SE OFF TOKACHI  A,
29/11/2020,05:11:14.41,0.14,34.201,0.36,140.886,0.24,38.7,1.4,1.2V,FAR S OFF BOSO PENINSU,LA  A
29/11/2020,05:13:55.37,0.14,37.404,0.4,141.904,0.42,38.1,1.5,1.6V,E OFF FUKUSHIMA PREF,A
29/11/2020,05:14:57.20,0.05,39.484,0.24,144.725,0.63,14.8,0.6,1.6V,FAR E OFF NORTH HONSHU,A
29/11/2020,05:21:26.69,0.09,31.395,0.21,130.622,0.12,11.6,1.4,0.2v,SATSUMA PENINSULA REGI,ON  k
29/11/2020,05:25:05.15,0.08,36.005,0.19,139.996,0.38,40.3,0.5,-0.2v,SW IBARAKI PREF  A,
29/11/2020,05:25:10.87,0.08,38.23,0.22,142.114,0.26,39.8,1,1.5V,E OFF MIYAGI PREF  A,
29/11/2020,05:25:47.50,0.11,40.675,0.42,145.359,0.72,23.9,0.9,1.5v,FAR E OFF NORTH HONSHU,A
29/11/2020,05:29:35.75,0.12,33.61,0.26,135.499,0.25,12,0.9,0.0v,SOUTHERN WAKAYAMA PREF,a
29/11/2020,05:32:00.96,0.08,35.026,0.16,137.418,0.22,39.5,0.6,0.6V,NE AICHI PREF  A,
29/11/2020,05:33:17.15,0.14,36.665,0.3,139.34,0.24,8.9,1.4,0.2v,TOCHIGI GUNMA BORDER,a
29/11/2020,05:33:27.61,0.05,36.664,0.36,139.341,0.24,5,,-0.2v,TOCHIGI GUNMA BORDER,s
29/11/2020,05:33:36.07,0.26,36.666,0.39,139.341,0.27,6.8,3.4,-0.3v,TOCHIGI GUNMA BORDER,s
29/11/2020,05:34:08.38,0.08,37.235,0.44,142.255,0.46,19.3,1.6,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,05:34:46.13,0.1,36.342,0.3,141.002,0.36,39.2,1.4,2.1V,E OFF IBARAKI PREF  K,
29/11/2020,05:38:17.58,0.11,35.737,0.39,134.98,0.23,12.6,1.4,0.8V,NW OFF KINKI DISTRICT,A
29/11/2020,05:41:43.05,0.19,37.053,0.36,140.529,2.02,5.4,1.7,-0.2v,MID FUKUSHIMA PREF  a,
29/11/2020,05:42:12.89,0.06,35.489,0.15,139.023,0.18,20.9,0.5,0.9V,EASTERN YAMANASHI PREF,A
29/11/2020,05:43:43.76,0.21,31.36,0.58,130.586,0.39,8.6,4,0.2v,SATSUMA PENINSULA REGI,ON  a
29/11/2020,05:44:22.79,0.09,35.944,0.29,140.147,0.38,59.6,0.8,1.1V,SOUTHERN IBARAKI PREF,A
29/11/2020,05:48:01.10,0.27,39.733,1.16,140.452,1.34,126.6,2.1,,NORTHERN AKITA PREF  k,
29/11/2020,05:56:59.63,0.04,33.496,0.13,132.322,0.14,44.8,0.4,1.0V,IYONADA SETONAIKAI  A,
29/11/2020,05:57:07.13,0.19,33.496,0.56,135.716,0.36,13.4,1,0.5v,SOUTHERN WAKAYAMA PREF,A
29/11/2020,05:57:59.09,0.46,31.213,1.91,130.588,0.96,4,,,SATSUMA PENINSULA REGI,ON  s
29/11/2020,05:59:03.87,0.12,31.305,0.53,130.621,0.41,2,,0.3v,SATSUMA PENINSULA REGI,ON  a
29/11/2020,05:59:58.67,0.02,28.184,0.07,129.484,0.05,17.3,0.2,0.5v,NEAR AMAMI-OSHIMA ISLA,ND  A
29/11/2020,06:00:11.32,0.13,36.129,0.47,138.634,0.47,71.4,1.1,0.6V,EASTERN NAGANO PREF  A,
29/11/2020,06:00:23.28,0.25,37.405,0.61,141.922,0.7,40.3,2.5,1.3V,E OFF FUKUSHIMA PREF,A
29/11/2020,06:03:11.30,0.14,30.82,0.28,131.131,0.93,6.7,4.3,1.6V,NEAR TANEGASHIMA ISLAN,D  A
29/11/2020,06:04:15.75,0.11,34.602,0.38,140.211,0.36,55.7,0.8,0.8V,SE OFF BOSO PENINSULA,A
29/11/2020,06:05:40.53,0.03,33.138,0.14,132.311,0.13,8.3,1.8,0.5v,BUNGO CHANNEL  A,
29/11/2020,06:08:41.48,0.05,40.239,0.16,141.084,0.2,8.6,0.9,0.6V,NORTHERN IWATE PREF  A,
29/11/2020,06:09:44.85,0.19,43.374,0.41,144.017,0.8,20.6,1.4,0.3v,TESHIKAGA REGION  K,
29/11/2020,06:12:01.46,0.05,36.161,0.12,138.031,0.19,9.3,0.7,0.4V,CENTRAL NAGANO PREF  A,
29/11/2020,06:15:33.21,0.03,34.306,0.09,131.969,0.12,16.2,0.5,1.2V,YAMAGUCHI PREF  A,
29/11/2020,06:23:24.38,0.16,36.343,0.28,140.904,0.85,29.9,1.1,0.8V,E OFF IBARAKI PREF  A,
29/11/2020,06:23:42.75,0.11,37.404,0.35,141.906,0.38,40,1.2,1.8V,E OFF FUKUSHIMA PREF,A
29/11/2020,06:25:35.65,0.17,38.733,1.4,143.44,2.08,43,,1.3v,FAR E OFF MIYAGI PREF,a
29/11/2020,06:26:20.53,0.1,35.697,0.22,138.894,0.24,16.4,1.1,0.5V,CENTRAL YAMANASHI PREF,A
29/11/2020,06:28:02.34,0.06,41.5,0.27,142.076,0.32,30.3,0.8,1.6V,E OFF AOMORI PREF  A,
29/11/2020,06:28:27.44,0.5,35.864,0.83,138.107,1.02,13.9,3.9,-0.5v,AKAISHI MOUNTAINS REG,a
29/11/2020,06:28:59.84,0.09,37.233,0.45,142.258,0.43,20.2,1.4,1.4V,E OFF FUKUSHIMA PREF,A
29/11/2020,06:29:20.70,0.15,36.764,0.24,140.556,0.53,10.3,1.3,0.0v,NORTHERN IBARAKI PREF,A
29/11/2020,06:31:48.04,0.18,38.597,0.25,143.305,0.31,7.2,2,1.6V,FAR E OFF MIYAGI PREF,A
29/11/2020,06:33:01.47,0.07,36.936,0.2,139.423,0.23,3.1,1.4,0.3v,NORTHERN TOCHIGI PREF,A
29/11/2020,06:34:27.46,0.11,36.258,0.48,143.152,0.5,24.5,2.8,1.7V,FAR E OFF CENTRAL HONS,HU  A
29/11/2020,06:36:27.30,0.24,35.157,0.53,136.47,0.57,15.7,2,0.0v,SHIGA GIFU BORDER REGI,ON  A
29/11/2020,06:40:16.33,0.03,33.379,0.09,135.779,0.14,26.9,0.3,1.6V,S OFF KII PENINSULA  A,
29/11/2020,06:42:09.41,0.2,36.123,0.31,142.153,0.24,2.7,1.5,1.5V,FAR E OFF IBARAKI PREF,A
29/11/2020,06:50:46.39,0.08,36.661,0.18,139.339,0.2,8.7,1,0.4V,TOCHIGI GUNMA BORDER,A
